230	470390152
203.44	470409968
200	470409968
220	470390148
220	470082244
220	470082244
160	470111464
146.81	470111464
202.5	470357232
198.32	470357232
250	470377612
160	470164708
178.83	470164708
220	470116492
174.85	470393580
200	470393580
200	470159844
194.24	470159844
160	470114792
180	470114792
141.55	470439908
200.57	470439908
230	470079108
150	470082218
180	470082218
247.48	470176232
250.49	470176232
180	470077940
190	470077940
232.61	470050180
160.5	470148324
186.92	470148324
220	470045060
220	470177672
220	470358148
210	470423540
210	470423540
220	470061700
180	470411496
190	470411496
250	470049936
220	470061708
220	470128260
176.96	470395116
190	470395116
210	470394084
210	470394084
220	470110596
220	470094988
170	470324456
183.76	470324456
220	470045572
206.38	470390920
240	470147972
210	470082252
230	470082252
240	470180748
184.07	470049512
190	470049512
250	470050192
210	470082764
210	470082764
185.53	470422256
190	470422256
180	470077928
190	470077928
180	470077924
190	470077924
190	470423528
190	470423528
190	470357224
190	470357224
210	470340236
220	470358152
230	470046092
220	470082448
230	470050188
220	470358156
240	470132100
240	470050184
202.55	470095244
220	470046084
180	470357228
190	470357228
220	470160268
220	470078860
220	470160516
240	470132108
170	470067428
190	470067428
205	470148580
250	470148580
240	470114804
240	470114804
226	470390512
197	470390512
226	470356868
230	470423140
208	470389740
208	470389740
230	470405732
230	470312233
230	470115432
230	470423144
199	470066152
230	470066152
210	470357732
200	470357732
230	470078501
230	470329129
218.94	470082089
222	470147824
220	470147824
250	470426612
247	470426612
148.3	470406540
155.69	470111472
151.11	470111472
230	470165352
208	470423268
205	470423268
170	470176488
193	470176488
259	470426600
254	470426600
230	470115436
240	470427636
240	470427636
202	470148592
230	470148592
202	470148584
230	470148584
192.17	470421996
197	470421996
249	470439144
244	470439144
230	470116200
234	470177008
214	470177008
204	470131444
230	470131444
230	470165348
203	470100204
230	470100204
251	470426596
252	470426596
230	470421864
210	470378728
200	470378728
233	470096008
230	470049317
200	470421992
198	470421992
199	470066160
220	470066160
230	470312741
211	470066404
203	470066404
192	470406388
156	470406388
230	470083625
224	470390504
184	470390504
240	470439156
240	470439156
214	470423284
212	470423284
190	470422000
195	470422000
206	470376932
250	470376932
230	470066469
251	470426604
250	470426604
224	470373364
220	470373364
230	470345513
230	470341732
220	470116196
230	470329125
230	470083369
204	470394864
243.13	470394864
240	470082857
206	470147812
260	470147812
224	470111204
220	470111204
233	470096012
216.86	470423280
213	470423280
214	470423272
212	470423272
199.57	470422004
198	470422004
230	470421860
210	470345444
200	470345444
250	470426608
246	470426608
230	470422376
240	470422248
240	470422248
230	470324773
230	470077733
230	470062117
230	470341736
225	470176496
190.87	470176496
162	470111364
231	470128780
210.16	470390376
240.68	470096116
210.24	470096116
236	470096004
207	470148340
209	470148340
221	470426864
220	470426864
240	470328613
230	470311977
244	470427624
242	470427624
230	470312229
224	470328560
220	470328560
200	470148328
198	470148328
163	470062212
230	470049321
204	470393828
230	470393828
221	470061804
220	470061804
241.84	470098916
220	470098916
175.41	470410892
240	470098920
210	470098920
206	470131436
206	470131436
244	470427632
242	470427632
220	470389092
210.04	470325092
230	470329072
230	470329072
220	470423656
230	470161384
230	470161384
240	470099440
240	470099440
220	470099812
220	470098284
170	470409868
166	470145160
220	470393452
160	470329476
220	470098276
230	470406756
230	470329064
230	470329064
180	470311564
230	470062828
230	470062828
230	470329060
230	470329060
230	470329068
240	470329068
60	470443656
220	470393708
170	470376844
230	470163956
240	470163956
170	470067344
230	470163940
240	470163940
170	470376836
150	470067080
230	470329076
240	470329076
170	470345612
160	470410124
230	470161396
230	470161396
230	470163948
240	470163948
170	470181772
230	470051060
240	470051060
220	470393700
220	470148968
220	470325096
210	470099816
170	470311556
230	470161388
230	470161388
230	470082804
230	470082804
230	470374644
230	470374644
220	470393956
220	470373224
220	470411112
169	470357892
220	470422920
230	470165236
230	470165236
220	470046312
220	470393704
230	470358256
230	470358256
170	470164100
220	470374248
220	470324324
170	470311568
166	470373252
160	470148740
220	470411108
220	470373352
230	470373352
160	470443912
220	470311524
220	470411116
220	470148964
220	470328424
160	470131600
170	470376848
220	470307176
170	470411140
170	470345604
230	470051044
230	470051044
220	470374276
220	470328420
238	470438796
220	470098280
206	470131428
206	470131428
180	470149008
165	470373256
220	470411372
220	470099820
180	470311560
164	470144648
220	470373220
220	470128228
210	470376808
160	470149000
160	470410116
230	470329576
240	470329576
230	470051048
233.2	470051048
220	470148972
250	470112500
250	470112500
228.1	470344944
230	470344944
200	470395108
220	470395108
220	470045156
230	470045156
240	470143972
250	470143972
220	470112492
230	470112492
240	470148844
250	470148844
220	470045168
230	470045168
251.17	470427364
250	470427364
210	470083784
210	470083784
250	470313188
250	470313188
250	470164976
250	470164976
210	470099432
230	470099432
230	470082796
240	470082796
240	470148836
240	470148836
193.72	470181348
179.44	470181348
240	470356980
250	470356980
220	470051020
240	470051020
220	470177732
230	470177732
220	470066928
230	470066928
260	470377200
240.42	470377200
240	470148852
240	470148852
220	470049252
230	470049252
220	470112484
230	470112484
250	470164964
250	470164964
144.43	470079176
112.51	470079176
200	470050982
190	470050982
240	470356972
250	470356972
240	470132712
240	470132712
209	470389996
192	470389996
214.22	470078452
230	470078452
240	470356964
240	470356964
200	470049764
220	470049764
200	470083304
220	470083304
200	470083308
220	470083308
240	470313192
250	470313192
250	470378724
250	470378724
200	470083564
230	470083564
260	470098676
250	470098676
240	470099444
240	470099444
240	470313200
240	470313200
250	470356976
250	470356976
160	470111460
161.18	470111460
240	470164980
248.62	470164980
230	470067444
230	470067444
170	470159852
200	470159852
190	470181029
200	470181029
190	470045102
200	470045102
160	470083828
199.41	470083828
250	470356968
250	470356968
206	470357736
190	470357736
200	470390768
220	470390768
240	470393584
240	470393584
240	470313196
250	470313196
250	470098668
250	470098668
200	470390772
220	470390772
230	470082800
240	470082800
240	470050032
240	470050032
200	470083556
220	470083556
170	470357220
200	470357220
230	470405736
240	470112488
240	470112488
240	470098664
240	470098664
230	470311400
230	470311400
240	470308080
240	470308080
240	470313204
250	470313204
230	470099428
230	470099428
250	470164968
250	470164968
205	470377188
189.46	470377188
240	470345968
240	470345968
240	470164972
240	470164972
248.7	470439140
250	470439140
230	470099436
240	470099436
220	470111172
210	470111172
188	470176228
173.54	470176228
240	470051056
240	470051056
250	470345960
250	470345960
240	470098660
240	470098660
220	470049260
230	470049260
160	470357236
200	470357236
230	470082792
240	470082792
240	470099688
240	470099688
211	470067180
215	470067180
210	470132072
210	470132076
171	470356356
238	470390408
210	470132068
226	470328564
198	470328564
210	470361960
222.93	470098928
220	470098928
210	470390120
210	470066532
230	470328172
168	470356360
191.32	470149228
210	470079592
220	470115556
205	470115556
219	470082288
207	470082288
248	470389644
231	470144392
220	470328164
170	470111368
190	470081900
230	470344300
210	470426984
181.22	470361704
230	470344292
239	470372740
200	470081892
210	470426988
227	470405764
220	470115564
207	470115564
239	470422408
223	470115572
200	470115572
220	470177000
205	470177000
179.14	470410852
230	470339940
230	470344296
166	470111372
222	470427892
209	470427892
223	470344432
200	470344432
163	470356364
190	470081896
220	470405872
207	470405872
232	470356872
200	470361956
239	470422412
220	470327916
233	470372744
210	470410860
180	470165228
180	470165228
200	470149220
220	470329584
208	470329584
240	470389636
230	470324580
229	470390156
207.05	470078340
190	470082920
200	470066020
230	470339944
199.58	470373508
239	470422404
208	470045412
190	470045412
210	470345716
232	470345716
210	470410596
190	470098792
218	470176996
203	470176996
170	470391016
150	470391016
220	470410856
200	470361964
190	470328168
200	470149224
229	470405772
166	470176396
230	470410600
210	470063204
190	470066024
220	470423276
207	470423276
170	470356836
229	470405768
210	470410604
242	470144388
213	470361060
215	470361060
219	470177012
224	470177012
223	470050288
247	470050288
213	470361068
216	470361068
209	470427884
213	470427884
212	470177004
203	470177004
234	470440076
198	470377456
159	470377456
233	470427620
234	470427620
212	470390004
199	470390004
190.31	470083568
182	470083568
225	470373608
248.05	470373608
210	470427876
214	470427876
214	470116324
218	470116324
235	470421900
207	470066164
191	470066164
182	470083052
178	470083052
170	470411500
170	470411500
215	470115560
219	470115560
218	470045160
