TIBminus_1_2_2_1/channel002 07-OCT-15 09.26.25.802000000 AM           206.399993896484
TIBminus_1_2_2_1/channel002 07-OCT-15 09.26.28.822000000 AM           205.399993896484
TIBminus_1_2_2_1/channel002 07-OCT-15 09.26.30.106000000 AM           204.600006103516
TIBminus_1_2_2_1/channel002 07-OCT-15 09.27.09.840000000 AM           205.199996948242
TIBminus_1_2_2_1/channel002 07-OCT-15 09.28.48.696000000 AM           209.199996948242
TIBminus_1_2_2_1/channel002 07-OCT-15 09.28.50.381000000 AM           206.600006103516
TIBminus_1_2_2_1/channel002 07-OCT-15 09.31.09.999000000 AM           210.199996948242
TIBminus_1_2_2_1/channel002 07-OCT-15 09.31.11.448000000 AM           208
TIBminus_1_2_2_1/channel002 07-OCT-15 09.33.28.035000000 AM           210.399993896484
TIBminus_1_2_2_1/channel002 07-OCT-15 09.33.31.158000000 AM           211.800003051758
TIBminus_1_2_2_1/channel002 07-OCT-15 09.33.32.508000000 AM           209.800003051758
TIBminus_1_2_2_1/channel002 07-OCT-15 09.35.51.570000000 AM           215.199996948242
TIBminus_1_2_2_1/channel002 07-OCT-15 09.35.52.865000000 AM           212.199996948242
TIBminus_1_2_2_1/channel002 07-OCT-15 09.37.02.432000000 AM           212.800003051758
TIBminus_1_2_2_1/channel002 07-OCT-15 09.38.19.724000000 AM           211.399993896484
TIBminus_1_2_2_1/channel002 07-OCT-15 09.38.21.193000000 AM           207
TIBminus_1_2_2_1/channel002 07-OCT-15 09.38.22.525000000 AM           208.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.33.688000000 AM           190.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.35.130000000 AM           187.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.36.451000000 AM           175.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.37.905000000 AM           162.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.39.277000000 AM           142.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.40.819000000 AM           116.599998474121
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.42.081000000 AM           84.1999969482422
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.43.782000000 AM           60.4000015258789
TIBminus_1_2_2_1/channel003 07-OCT-15 08.42.45.537000000 AM           64.5999984741211
TIBminus_1_2_2_1/channel003 07-OCT-15 08.44.03.775000000 AM           64
TIBminus_1_2_2_1/channel003 07-OCT-15 08.45.16.134000000 AM           83.8000030517578
TIBminus_1_2_2_1/channel003 07-OCT-15 08.47.44.036000000 AM           84.4000015258789
TIBminus_1_2_2_1/channel003 07-OCT-15 08.47.48.273000000 AM           102.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.47.49.534000000 AM           100.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.50.15.852000000 AM           117
TIBminus_1_2_2_1/channel003 07-OCT-15 08.50.17.283000000 AM           114.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 08.52.45.253000000 AM           126.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.52.46.890000000 AM           128.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.55.13.652000000 AM           140.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.57.39.397000000 AM           151.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 08.57.40.874000000 AM           150.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 08.58.34.085000000 AM           150
TIBminus_1_2_2_1/channel003 07-OCT-15 08.58.59.102000000 AM           149.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 08.59.19.540000000 AM           148.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 08.59.38.037000000 AM           148.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 08.59.56.942000000 AM           147.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.11.896000000 AM           146.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.15.244000000 AM           145.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.19.271000000 AM           144.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.23.477000000 AM           144.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.25.109000000 AM           143.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.30.921000000 AM           143
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.34.870000000 AM           142.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.40.646000000 AM           141.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.00.49.995000000 AM           141.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.01.19.131000000 AM           141.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.01.30.901000000 AM           142.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.01.41.216000000 AM           143
TIBminus_1_2_2_1/channel003 07-OCT-15 09.01.49.831000000 AM           143.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.01.57.486000000 AM           144.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.02.09.072000000 AM           144.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.02.20.716000000 AM           145.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.02.31.556000000 AM           146
TIBminus_1_2_2_1/channel003 07-OCT-15 09.02.47.044000000 AM           146.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.03.01.734000000 AM           147.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.03.23.976000000 AM           147.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.03.36.074000000 AM           154.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.03.38.598000000 AM           157
TIBminus_1_2_2_1/channel003 07-OCT-15 09.04.02.290000000 AM           157.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.04.43.220000000 AM           158.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.05.55.701000000 AM           158.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.06.07.272000000 AM           167.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.06.08.959000000 AM           166.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.07.11.691000000 AM           167
TIBminus_1_2_2_1/channel003 07-OCT-15 09.08.35.087000000 AM           173.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.10.58.734000000 AM           177.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.11.00.073000000 AM           180.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.11.01.488000000 AM           179.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.14.22.156000000 AM           183.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.16.50.270000000 AM           185.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.16.51.596000000 AM           186.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.19.17.788000000 AM           188.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.21.36.615000000 AM           193
TIBminus_1_2_2_1/channel003 07-OCT-15 09.21.39.620000000 AM           190.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.23.58.321000000 AM           191.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.24.36.236000000 AM           192
TIBminus_1_2_2_1/channel003 07-OCT-15 09.26.25.802000000 AM           194
TIBminus_1_2_2_1/channel003 07-OCT-15 09.26.30.106000000 AM           192.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.27.54.980000000 AM           193.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.28.48.696000000 AM           196.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.28.50.381000000 AM           194.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.31.09.999000000 AM           197.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.31.11.448000000 AM           195.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.33.28.035000000 AM           197.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.33.31.158000000 AM           199.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.33.32.508000000 AM           197
TIBminus_1_2_2_1/channel003 07-OCT-15 09.35.38.206000000 AM           197.600006103516
TIBminus_1_2_2_1/channel003 07-OCT-15 09.35.51.570000000 AM           202.399993896484
TIBminus_1_2_2_1/channel003 07-OCT-15 09.35.52.865000000 AM           199.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.37.07.065000000 AM           199.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.38.19.724000000 AM           198.800003051758
TIBminus_1_2_2_1/channel003 07-OCT-15 09.38.21.193000000 AM           194.199996948242
TIBminus_1_2_2_1/channel003 07-OCT-15 09.38.22.525000000 AM           196.199996948242
TIBplus_1_6_2_5/channel002    07-OCT-15 08.41.17.891000000 AM           455.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.14.764000000 AM           454.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.27.385000000 AM           455.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.33.101000000 AM           446.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.34.937000000 AM           440.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.36.657000000 AM           430.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.38.687000000 AM           320
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.40.942000000 AM           262.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.42.43.213000000 AM           137.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.43.11.080000000 AM           136.800003051758
TIBplus_1_6_2_5/channel002    07-OCT-15 08.43.47.317000000 AM           136.199996948242
TIBplus_1_6_2_5/channel002    07-OCT-15 08.45.00.299000000 AM           135.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.45.16.471000000 AM           166
TIBplus_1_6_2_5/channel002    07-OCT-15 08.45.18.219000000 AM           177.199996948242
TIBplus_1_6_2_5/channel002    07-OCT-15 08.46.08.300000000 AM           176.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.47.45.767000000 AM           178.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.47.47.587000000 AM           211.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.50.15.844000000 AM           241.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.50.18.040000000 AM           242.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.51.16.154000000 AM           243.199996948242
TIBplus_1_6_2_5/channel002    07-OCT-15 08.52.44.763000000 AM           263.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.52.46.450000000 AM           271.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.54.47.264000000 AM           272.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.55.13.161000000 AM           291.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.55.14.969000000 AM           298.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.57.37.908000000 AM           310.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.57.39.781000000 AM           323.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.57.56.676000000 AM           323.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.58.16.455000000 AM           322.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.58.25.155000000 AM           322
TIBplus_1_6_2_5/channel002    07-OCT-15 08.58.33.385000000 AM           321.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.58.41.156000000 AM           320.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.58.48.719000000 AM           319.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.58.55.228000000 AM           319.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.01.046000000 AM           318.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.06.933000000 AM           317.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.12.516000000 AM           317.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.16.698000000 AM           316.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.22.385000000 AM           315.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.27.824000000 AM           315.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.35.240000000 AM           314.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.40.835000000 AM           313.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.46.462000000 AM           313
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.51.939000000 AM           312.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 08.59.57.470000000 AM           311.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.08.586000000 AM           310.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.10.929000000 AM           309.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.15.284000000 AM           307.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.18.845000000 AM           306.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.20.743000000 AM           304.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.22.439000000 AM           303.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.24.051000000 AM           303.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.26.202000000 AM           302.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.27.945000000 AM           301.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.30.205000000 AM           300.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.34.435000000 AM           299.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.36.380000000 AM           298.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.40.190000000 AM           297.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.44.206000000 AM           297
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.50.430000000 AM           296.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.00.53.984000000 AM           295.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.20.742000000 AM           296.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.28.396000000 AM           296.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.36.353000000 AM           297.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.40.553000000 AM           298
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.43.908000000 AM           298.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.49.382000000 AM           299.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.53.099000000 AM           299.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.01.59.419000000 AM           300.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.03.229000000 AM           301.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.09.302000000 AM           301.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.13.032000000 AM           302.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.20.364000000 AM           303
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.26.103000000 AM           303.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.32.391000000 AM           304.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.36.193000000 AM           304.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.41.682000000 AM           305.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.45.368000000 AM           306
TIBplus_1_6_2_5/channel002    07-OCT-15 09.02.53.182000000 AM           306.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.02.279000000 AM           307.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.10.385000000 AM           308.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.18.029000000 AM           308.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.22.453000000 AM           309.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.33.863000000 AM           310
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.38.423000000 AM           332.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.45.436000000 AM           333
TIBplus_1_6_2_5/channel002    07-OCT-15 09.03.53.133000000 AM           333.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.00.165000000 AM           334.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.07.863000000 AM           334.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.17.831000000 AM           335.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.27.241000000 AM           336
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.33.816000000 AM           336.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.47.586000000 AM           337.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.04.53.784000000 AM           337.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.05.03.039000000 AM           338.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.05.22.856000000 AM           339
TIBplus_1_6_2_5/channel002    07-OCT-15 09.05.30.699000000 AM           339.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.05.50.737000000 AM           340.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.06.05.772000000 AM           350.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.06.07.675000000 AM           362
TIBplus_1_6_2_5/channel002    07-OCT-15 09.06.31.941000000 AM           362.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.06.55.162000000 AM           363.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.07.20.782000000 AM           363.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.07.36.493000000 AM           364.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.07.59.539000000 AM           365
TIBplus_1_6_2_5/channel002    07-OCT-15 09.08.22.632000000 AM           365.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.08.34.513000000 AM           384.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.09.12.542000000 AM           385.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.09.34.530000000 AM           385.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.10.16.317000000 AM           386.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.10.59.210000000 AM           394.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.11.01.446000000 AM           402.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.11.11.487000000 AM           403.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.11.48.444000000 AM           403.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.12.41.016000000 AM           404.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.13.10.627000000 AM           405
TIBplus_1_6_2_5/channel002    07-OCT-15 09.14.21.963000000 AM           417.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.14.51.896000000 AM           418.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.15.55.347000000 AM           419
TIBplus_1_6_2_5/channel002    07-OCT-15 09.16.51.055000000 AM           429
TIBplus_1_6_2_5/channel002    07-OCT-15 09.16.52.922000000 AM           427.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.17.10.537000000 AM           428
TIBplus_1_6_2_5/channel002    07-OCT-15 09.17.33.298000000 AM           428.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.19.16.745000000 AM           436.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.19.18.473000000 AM           434.399993896484
TIBplus_1_6_2_5/channel002    07-OCT-15 09.19.56.067000000 AM           435
TIBplus_1_6_2_5/channel002    07-OCT-15 09.21.24.055000000 AM           435.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.21.37.641000000 AM           440.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.21.39.568000000 AM           439
TIBplus_1_6_2_5/channel002    07-OCT-15 09.22.37.297000000 AM           439.600006103516
TIBplus_1_6_2_5/channel002    07-OCT-15 09.23.34.253000000 AM           440.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.23.59.283000000 AM           444.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.24.03.734000000 AM           443.200012207031
TIBplus_1_6_2_5/channel002    07-OCT-15 09.24.54.442000000 AM           443.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.26.26.403000000 AM           446.799987792969
TIBplus_1_6_2_5/channel002    07-OCT-15 09.28.06.755000000 AM           447.399993896484
