369120277   270
369120278	260
369120281	270
369120282	270
369120285	277.76
369120286	270
369120293	270
369120294	270
369120297	280
369120298	280
369120301	270
369120302	265.34
369120309	270
369120310	270
369120313	270
369120314	270
369120317	280
369120318	280
369120325	257.7
369120326	280
369120329	270
369120330	280
369120333	270
369120334	260
369120341	270
369120342	270
369120345	270
369120346	260
369120349	280
369120350	270
369120357	270
369120358	270
369120361	270
369120362	270
369120365	270
369120366	270
369120373	270
369120374	270
369120377	270
369120378	270
369120381	270
369120382	270
369120389	280
369120390	280
369120393	270
369120394	270
369120397	270
369120398	270
369120405	270
369120406	270
369120410	260
369120414	280
369120421	270
369120422	270
369120425	270
369120426	270
369120429	280
369120430	278.86
369120437	280
369120438	270
369120441	270
369120442	270
369120445	270
369120446	270
369120453	270
369120454	270
369120457	349.69
369120458	290.31
369120461	270
369120462	270
369120469	280
369120470	286.13
369120473	270
369120474	270
369120477	270
369120478	270
369120485	270
369120486	270
369120489	270
369120490	266.17
369120493	270
369120494	270
369120501	260
369120502	260
369120505	270
369120506	270
369120509	260
369120510	260
369120517	270
369120518	260
369120521	260
369120522	260
369120525	270
369120526	270
369120533	260
369120534	260
369120537	270
369120538	270
369120541	270
369120542	270
369120549	260
369120550	260
369120553	270
369120554	270
369120557	270
369120558	270
369120565	280
369120566	280
369120569	270
369120570	270
369120573	270
369120574	270
369120581	270
369120582	260
369120585	270
369120586	270
369120589	280
369120590	280
369120597	270
369120598	265.09
369120601	280
369120602	273.74
369120605	270.96
369120606	270
369120613	270
369120614	265.81
369120617	270
369120618	269.91
369120621	280
369120622	280
369120629	280
369120630	280
369120633	280
369120634	280
369120637	270
369120638	270
369120645	270
369120646	266.19
369120649	270
369120650	270
369120653	270
369120654	267.38
369120661	270
369120662	270
369120665	270
369120666	270
369120669	280
369120670	278.36
369120677	270
369120678	270
369120681	270
369120682	260
369120685	270
369120686	270
369121301	160
369121302	134.58
369121305	190
369121306	118.59
369121309	230
369121310	260
369121317	260
369121318	280
369121321	280
369121322	270
369121325	270
369121326	260
369121333	280
369121334	280
369121337	220
369121338	230
369121341	264.3
369121342	260
369121349	270
369121350	260.14
369121353	280
369121354	270
369121357	270
369121358	270
369121365	220
369121366	222.53
369121369	263.89
369121370	260
369121373	270
369121374	260
369121381	220
369121382	230
369121385	270
369121386	260
369121389	270
369121390	270
369121397	270
369121398	260
369121401	260
369121402	260
369121405	270
369121406	260
369121413	270
369121414	111.52
369121417	236.28
369121418	260
369121421	270
369121422	280
369121429	270
369121430	270
369121433	280
369121434	270
369121437	270
369121438	270
369121445	220
369121446	230
369121449	270
369121450	260
369121453	270
369121454	260
369121461	270
369121462	260
369121465	280
369121466	270
369121469	270
369121470	270
369121477	220
369121478	230
369121481	270
369121482	260
369121485	270
369121486	270
369121493	270
369121494	260
369121497	270
369121498	270
369121501	270
369121502	260
369121509	229.95
369121510	240
369121513	220
369121514	220
369121517	220
369121518	220
369121525	270
369121526	270
369121529	220
369121530	210
369121533	270
369121534	260
369121541	287.04
369121542	270
369121545	280
369121546	270
369121549	220
369121550	200
369121557	270
369121558	260
369121561	260.75
369121562	260
369121565	290
369121566	286.6
369121573	270
369121574	260
369121577	270
369121578	270
369121581	270
369121582	260
369121589	270
369121590	260
369121593	270.44
369121594	270
369121597	260
369121598	270
369121605	280
369121606	270
369121609	270
369121610	260
369121613	231.71
369121614	245.52
369121621	260
369121622	252.74
369121625	270
369121626	260
369121629	270
369121630	260
369121637	270
369121638	270
369121641	260
369121642	260
369121645	260
369121646	270
369121653	270
369121654	260
369121657	280
369121658	270
369121661	260
369121662	260
369121669	260
369121670	260
369121673	260
369121674	260
369121677	260
369121678	260
369121685	270
369121686	270
369121689	260
369121690	260
369121693	260
369121694	260
369121701	260
369121702	260
369121705	229.28
369121706	240
369121709	260
369121710	260
369121717	260
369121718	260
369121721	260
369121722	260
369121725	230
369121726	240
369121733	260
369121734	260
369121737	270
369121738	270
369121741	260
369121742	260
369121749	250
369121750	248.02
369121753	260
369121754	260
369121757	260
369121758	260
369121765	260
369121766	260
369121769	260
369121770	260
369121773	270
369121774	269.95
369124373	280
369124374	280
369124377	260
369124378	260
369124381	281.98
369124382	280
369124389	280
369124390	280
369124393	250
369124394	260
369124397	250
369124398	260
369124405	240.51
369124406	260
369124409	270
369124410	270
369124413	260
369124414	260
369124421	270
369124422	270
369124425	270
369124426	270
369124429	262.85
369124430	260
369124437	260.95
369124438	260
369124441	260
369124442	260
369124445	239.05
369124446	250
369124453	260
369124454	260
369124457	260
369124458	260
369124461	245.67
369124462	260
369124469	280
369124470	280
369124473	264.33
369124474	260
369124477	280
369124478	280
369124485	280
369124486	280
369124489	270
369124490	270
369124493	270
369124494	260
369124501	280
369124502	280
369124505	270
369124506	270
369124509	280
369124510	280
369124517	270
369124518	270
369124521	270
369124522	270
369124525	280
369124526	280
369124533	270
369124534	260
369124537	270.95
369124538	260
369124541	270
369124542	260
369124549	260
369124550	257.24
369124553	140
369124554	246.61
369124557	260
369124558	258.92
369124565	270
369124566	260
369124569	260
369124570	256.47
369124573	280
369124574	280
369124581	270
369124582	270
369124585	260
369124586	260
369124589	280
369124590	280
369124597	270
369124598	270
369124601	265.27
369124602	260
369124605	270
369124606	270
369124613	262.01
369124614	260
369124617	270
369124618	270
369124621	270
369124622	270
369124629	260
369124630	257.34
369124633	260
369124634	256.29
369124637	270
369124638	260
369124645	280
369124646	280
369124649	280
369124650	280
369124653	280
369124654	280
369124661	270
369124662	270
369124665	280
369124666	280
369124669	270
369124670	270
369124677	280
369124678	280
369124681	240.42
369124682	260
369124685	280
369124686	280
369124693	260
369124694	260
369124697	270
369124698	260
369124701	260
369124702	260
369124709	280
369124710	280
369124713	270
369124714	270
369124717	260
369124718	259.19
369124725	268.95
369124726	260
369124729	270
369124730	270
369124733	270
369124734	270
369124741	260
369124742	259.71
369124745	260
369124746	260
369124749	276.82
369124750	281.49
369124757	280
369124758	280
369124761	270
369124762	270
369124765	260
369124766	256.78
369124773	270
369124774	270
369124777	270
369124778	270
369124781	270
369124782	270
369125397	270
369125398	270
369125401	270
369125402	270
369125405	270
369125406	270
369125413	270
369125414	270
369125417	280
369125418	280
369125421	270
369125422	260
369125429	274.24
369125430	280
369125433	281.85
369125434	280
369125437	260
369125438	260
369125445	280
369125446	280
369125449	270
369125450	270
369125453	280
369125454	280
369125461	270
369125462	280
369125465	250
369125466	249.43
369125469	270
369125470	260
369125477	260
369125478	255.22
369125481	240
369125482	240
369125485	270
369125486	270
369125493	280
369125494	280
369125497	270
369125498	270
369125501	270
369125502	270
369125509	270
369125510	270
369125513	260
369125514	260
369125517	280
369125518	280
369125525	280
369125526	280
369125529	280
369125530	280
369125533	286.43
369125534	280
369125541	270
369125542	260
369125545	250
369125546	251.13
369125549	283.92
369125550	280
369125557	280
369125558	280
369125561	280
369125562	280
369125565	290
369125566	284.85
369125573	240.21
369125574	260
369125577	270
369125578	270
369125581	282.14
369125582	281.32
369125589	280
369125590	280
369125593	270
369125594	270
369125597	270
369125598	270
369125605	240
369125606	243.43
369125609	270
369125610	270
369125613	277.65
369125614	280
369125621	280
369125622	270
369125625	280
369125626	270
369125629	270
369125630	270
369125637	280
369125638	280
369125641	259.13
369125642	260
369125645	270
369125646	270
369125653	270
369125654	260
369125657	270
369125658	270
369125661	257.85
369125662	251.83
369125669	270
369125670	260
369125673	280
369125674	280
369125677	280
369125678	280
369125685	270
369125686	260
369125689	274.69
369125690	280
369125693	270
369125694	270
369125701	280
369125702	280
369125705	270
369125706	260
369125709	241.65
369125710	243.44
369125717	270
369125718	260
369125721	260
369125722	254.85
369125725	260
369125726	260
369125733	270
369125734	260
369125737	250
369125738	249.36
369125741	270
369125742	270
369125749	280
369125750	280
369125753	282.91
369125754	280
369125757	274.13
369125758	280
369125765	270
369125766	270
369125769	250
369125770	251
369125773	270
369125774	270
369125781	260
369125782	260
369125785	280
369125786	280.14
369125789	270
369125790	256.07
369125797	270
369125798	270
369125801	280
369125802	280
369125805	270
369125806	270
369125813	280
369125814	280
369125817	270
369125818	270
369125821	270
369125822	270
369125829	270
369125830	270
369125833	280
369125834	280
369125837	280
369125838	280
369125845	280
369125846	280
369125849	280
369125850	270
369125853	280
369125854	270
369125861	280
369125862	280
369125865	279.71
369125866	270
369125869	280
369125870	270
369136661	190
369136662	151.17
369136665	200
369136666	163.29
369136669	160
369136670	140
369136677	210
369136678	170
369136681	170
369136682	149.06
369136685	200
369136686	158.29
369136693	170
369136694	148.9
369136697	190
369136698	170
369136701	160
369136702	140
369136709	220
369136710	200
369136713	160
369136714	140
369136717	160
369136718	127.36
369136725	160
369136726	140
369136729	210
369136730	170
369136733	160
369136734	140
369136741	210
369136742	170
369136745	170
369136746	160
369136749	200
369136750	158.73
369136757	200
369136758	166.14
369136761	160
369136762	140
369136765	160
369136766	124.7
369136773	170
369136774	140.13
369136777	190
369136778	160
369136781	160
369136782	140
369136789	160
369136790	140
369136793	170
369136794	148.66
369136797	220
369136798	215.99
369136805	220
369136806	270
369136809	220
369136810	180
369136813	121.61
369136814	152.06
369136821	220
369136822	200
369136825	121.6
369136826	152.11
369136829	220
369136830	200
369136837	220
369136838	200
369136841	200
369136842	164.11
369136845	236.74
369136846	161.1
369136853	220
369136854	202.01
369136857	220
369136858	210
369136861	149.86
369136862	116.07
369136869	231.93
369136870	158.86
369136873	230
369136874	170
369136877	220
369136878	210
369136885	160
369136886	152.72
369136889	187.35
369136890	220
369136893	230
369136894	222.82
369136901	160
369136902	152.69
369136905	220
369136906	222.28
369136909	220
369136910	230
369136917	193.14
369136918	160
369136921	90
369136922	140
369136925	190
369136926	200
369136933	140.84
369136934	140
369136937	141.83
369136938	140
369136941	220
369136942	210
369136949	200
369136950	164.78
369136953	115.43
369136954	90
369136957	102.09
369136958	140
369136965	190
369136966	151.79
369136969	187.58
369136970	150
369136973	190
369136974	160
369136981	160
369136982	140
369136985	190
369136986	151.39
369136989	190
369136990	149.84
369136997	160
369136998	140
369137001	147.14
369137002	115.78
369137005	230
369137006	154.04
369137013	150
369137014	100
369137017	190
369137018	149.67
369137021	180
369137022	143.66
369137029	160
369137030	127.03
369137033	200
369137034	159.1
369137037	160
369137038	125.39
369137045	160
369137046	127.47
369137049	160
369137050	140
369137053	170
369137054	160
369137061	190.9
369137062	160
369137065	160
369137066	125.76
369137069	160
369137070	140
369137077	147.73
369137078	115.8
369137081	90
369137082	113
369137085	170
369137086	140
369137093	186.45
369137094	149.6
369137097	200
369137098	165.96
369137101	200
369137102	170
369137109	160
369137110	124.86
369137113	160
369137114	164.58
369137117	186.74
369137118	140
369137125	220
369137126	200
369137129	160
369137130	140
369137133	210
369137134	170
369137141	160
369137142	125.76
369137145	200
369137146	166.67
369137149	200
369137150	165.93
369137157	220
369137158	200
369137161	210
369137162	170
369137165	170
369137166	140
369137173	160
369137174	125.39
369137177	160
369137178	126.75
369137181	210
369137182	180
369137189	160
369137190	140
369137193	160
369137194	140
369137197	220
369137198	200
369137685	100
369137686	118.66
369137689	160
369137690	140
369137693	262.35
